"","word","freq"
"3972","totalitarian",2
"3973","touch",2
"3974","tour",2
"3975","towns",2
"3976","toys",2
"3977","track",2
"3978","tragic",2
"3979","traits",2
"3980","transferred",2
"3981","transit",2
"3982","transkarpaten",2
"3983","transnistria",2
"3984","transport",2
"3985","trapped",2
"3986","trashing",2
"3987","treason",2
"3988","treasure",2
"3989","treat",2
"3990","treated",2
"3991","trial",2
"3992","triggered",2
"3993","triggers",2
"3994","trim",2
"3995","tug",2
"3996","tuned",2
"3997","tuning",2
"3998","tunnel",2
"3999","tweeting",2
"4000","typing",2
"4001","überhaupt",2
"4002","ucrânia",2
"4003","ucraniarussia",2
"4004","ugly",2
"4005","ukarine",2
"4006","ukrain",2
"4007","ukrainea",2
"4008","ukraineand",2
"4009","ukrainefor",2
"4010","ukraineforum",2
"4011","ukraineis",2
"4012","ukraineleave",2
"4013","ukrainemay",2
"4014","ukrainemaybe",2
"4015","ukrainemy",2
"4016","ukrainenews",2
"4017","ukrainerussian",2
"4018","ukraineso",2
"4019","ukrainewhat",2
"4020","ukrayna",2
"4021","ukus",2
"4022","ulrich",2
"4023","una",2
"4024","uncensorednews",2
"4025","uncertainty",2
"4026","understood",2
"4027","uneducated",2
"4028","unfold",2
"4029","unilaterally",2
"4030","unique",2
"4031","universal",2
"4032","university",2
"4033","unjustified",2
"4034","unleashed",2
"4035","unpopular",2
"4036","unrest",2
"4037","unserious",2
"4038","unterstützt",2
"4039","untold",2
"4040","unwanted",2
"4041","unwilling",2
"4042","unwinnable",2
"4043","upgrade",2
"4044","uphold",2
"4045","urges",2
"4046","usas",2
"4047","uses",2
"4048","usrussia",2
"4049","usuk",2
"4050","utah",2
"4051","vacuum",2
"4052","valid",2
"4053","valuable",2
"4054","vax",2
"4055","vehicles",2
"4056","venezuela",2
"4057","venezuelan",2
"4058","verhandeln",2
"4059","vermeiden",2
"4060","version",2
"4061","verteidigen",2
"4062","veteran",2
"4063","vigil",2
"4064","vigorous",2
"4065","vindman",2
"4066","violated",2
"4067","visiting",2
"4068","viz",2
"4069","vlads",2
"4070","vocka",2
"4071","void",2
"4072","völlig",2
"4073","voluntarily",2
"4074","volunteer",2
"4075","vorher",2
"4076","vvp",2
"4077","warand",2
"4078","warbut",2
"4079","warhe",2
"4080","warjust",2
"4081","warm",2
"4082","warming",2
"4083","warnings",2
"4084","warnot",2
"4085","warputin",2
"4086","warthis",2
"4087","warus",2
"4088","weaken",2
"4089","weakened",2
"4090","weaker",2
"4091","weakness",2
"4092","wear",2
"4093","weight",2
"4094","weil",2
"4095","weiterer",2
"4096","welche",2
"4097","wet",2
"4098","wh",2
"4099","whenever",2
"4100","wheres",2
"4101","wife",2
"4102","wind",2
"4103","window",2
"4104","wings",2
"4105","winner",2
"4106","wipe",2
"4107","wirksam",2
"4108","wisdom",2
"4109","wise",2
"4110","wissen",2
"4111","witch",2
"4112","withdrawal",2
"4113","withdrawing",2
"4114","wo",2
"4115","woche",2
"4116","wochen",2
"4117","woke",2
"4118","wood",2
"4119","worldpeace",2
"4120","worstcase",2
"4121","worte",2
"4122","writing",2
"4123","wrote",2
"4124","wwi",2
"4125","wwu",2
"4126","yellow",2
"4127","york",2
"4128","yr",2
"4129","yugoslavia",2
"4130","że",2
"4131","zealand",2
"4132","zelenskiy",2
"4133","zelenskys",2
"4134","zwei",2
"4135","в",2
"4136","війна",2
"4137","войн",2
"4138","война",2
"4139","вторгнення",2
"4140","на",2
"4141","україна",2
"4142","גוי",2
"4143","தமழgood",2
"4144","ある",2
"4145","て",2
"4146","で",2
"4147","と",2
"4148","ルブレフ",2
"4149","れ",2
"4150","出来る",2
"4151","aa",1
"4152","aannames",1
"4153","aavi",1
"4154","aback",1
"4155","abandoned",1
"4156","abandonné",1
"4157","abd",1
"4158","abend",1
"4159","abenteuerlich",1
"4160","abgabe",1
"4161","abgehalten",1
"4162","abgestumpft",1
"4163","abhor",1
"4164","abit",1
"4165","abkaziaorcrimea",1
"4166","abkhazia",1
"4167","ableist",1
"4168","abolishwar",1
"4169","abortive",1
"4170","aboutno",1
"4171","abrüstung",1
"4172","absolutelynothing",1
"4173","absolutism",1
"4174","absorption",1
"4175","abstained",1
"4176","abstaining",1
"4177","absurdity",1
"4178","abtun",1
"4179","abused",1
"4180","abuses",1
"4181","abusing",1
"4182","abwandten",1
"4183","abzustellen",1
"4184","academi",1
"4185","acceptance",1
"4186","accidentally",1
"4187","accidents",1
"4188","accompanying",1
"4189","accomplishment",1
"4190","accords",1
"4191","accountable",1
"4192","accounts",1
"4193","accurate",1
"4194","accurately",1
"4195","accuse",1
"4196","ace",1
"4197","aceita",1
"4198","acheive",1
"4199","achieving",1
"4200","achim",1
"4201","acı",1
"4202","acking",1
"4203","acknowledge",1
"4204","acquaintance",1
"4205","actionsbut",1
"4206","actionthe",1
"4207","actionuniting",1
"4208","actively",1
"4209","activist",1
"4210","activity",1
"4211","actor",1
"4212","actuality",1
"4213","acusado",1
"4214","acute",1
"4215","adaes",1
"4216","adam",1
"4217","adams",1
"4218","addiction",1
"4219","addicts",1
"4220","adding",1
"4221","additional",1
"4222","addled",1
"4223","addresses",1
"4224","addressing",1
"4225","adjust",1
"4226","adminitnow",1
"4227","admirationukraine",1
"4228","admire",1
"4229","admission",1
"4230","admittedly",1
"4231","admitting",1
"4232","admn",1
"4233","admonish",1
"4234","adoing",1
"4235","adolf",1
"4236","adopted",1
"4237","adopting",1
"4238","advantages",1
"4239","adventurism",1
"4240","adversary",1
"4241","adverse",1
"4242","advert",1
"4243","advertising",1
"4244","advised",1
"4245","adviser",1
"4246","advisory",1
"4247","advocate",1
"4248","advocates",1
"4249","advocating",1
"4250","aerialswettbewerb",1
"4251","afd",1
"4252","affair",1
"4253","affects",1
"4254","affinity",1
"4255","afg",1
"4256","afghanistanbiden",1
"4257","afghanistannow",1
"4258","afghanistanukraineisthenewafghanistan",1
"4259","afghanistanwest",1
"4260","afp",1
"4261","africaif",1
"4262","africans",1
"4263","africansinukraine",1
"4264","africansinukraineukrainerussianwarukraineunderattaсkukrainewar",1
"4265","afterhourswithred",1
"4266","aftermath",1
"4267","afternow",1
"4268","afterwards",1
"4269","afukraine",1
"4270","againfor",1
"4271","againif",1
"4272","againits",1
"4273","againplease",1
"4274","againukraine",1
"4275","ageappropriate",1
"4276","aged",1
"4277","agedang",1
"4278","agencies",1
"4279","agency",1
"4280","aggeo",1
"4281","aggravation",1
"4282","aggresses",1
"4283","aggressionthis",1
"4284","aggrieved",1
"4285","aggy",1
"4286","aghan",1
"4287","agieren",1
"4288","agoniputin",1
"4289","agopotus",1
"4290","agora",1
"4291","agoshame",1
"4292","agovery",1
"4293","agrees",1
"4294","agreethen",1
"4295","agrresive",1
"4296","aha",1
"4297","ahi",1
"4298","aide",1
"4299","aided",1
"4300","aiding",1
"4301","aiming",1
"4302","airdrop",1
"4303","airindia",1
"4304","airlift",1
"4305","airplanes",1
"4306","airport",1
"4307","airports",1
"4308","airsoft",1
"4309","airtime",1
"4310","aje",1
"4311","ak",1
"4312","akhtyrkaукраинская",1
"4313","akin",1
"4314","akshaykumar",1
"4315","aktion",1
"4316","aktuelle",1
"4317","aktuellen",1
"4318","ala",1
"4319","alarming",1
"4320","alarmist",1
"4321","alarms",1
"4322","albanese",1
"4323","albeit",1
"4324","ale",1
"4325","aleart",1
"4326","ales",1
"4327","alexandrebeauvaischiva",1
"4328","algeria",1
"4329","alia",1
"4330","alibi",1
"4331","aliens",1
"4332","alina",1
"4333","aljazeera",1
"4334","allah",1
"4335","allchina",1
"4336","allegiance",1
"4337","allein",1
"4338","allem",1
"4339","allen",1
"4340","allepo",1
"4341","alley",1
"4342","allgegenwärtigen",1
"4343","alliancethe",1
"4344","allied",1
"4345","allmay",1
"4346","allround",1
"4347","alltwice",1
"4348","allwarisawarcrime",1
"4349","alom",1
"4350","alphabet",1
"4351","alt",1
"4352","altem",1
"4353","alternate",1
"4354","although",1
"4355","altkanzler",1
"4356","altogether",1
"4357","altparteienwort",1
"4358","aluhutquerfront",1
"4359","alwayson",1
"4360","amb",1
"4361","ambition",1
"4362","ambitious",1
"4363","ambush",1
"4364","amd",1
"4365","americaeurope",1
"4366","americafirst",1
"4367","americanow",1
"4368","americanrescueplan",1
"4369","americawelcome",1
"4370","americaأوكرانيا",1
"4371","amerikaner",1
"4372","amicably",1
"4373","amidst",1
"4374","amisim",1
"4375","amits",1
"4376","ammo",1
"4377","ammunition",1
"4378","amnesty",1
"4379","amphibious",1
"4380","amsterdam",1
"4381","amusing",1
"4382","analityk",1
"4383","analogy",1
"4384","analyse",1
"4385","analyst",1
"4386","anchors",1
"4387","andere",1
"4388","anderen",1
"4389","anderer",1
"4390","anders",1
"4391","andrey",1
"4392","andreyrublev",1
"4393","andriy",1
"4394","andto",1
"4395","ane",1
"4396","anektiertsomit",1
"4397","anerkannt",1
"4398","anfang",1
"4399","ang",1
"4400","angegriffen",1
"4401","angemessene",1
"4402","angle",1
"4403","anglenow",1
"4404","angloamericans",1
"4405","angreifen",1
"4406","angrier",1
"4407","angriff",1
"4408","ani",1
"4409","anikiyenko",1
"4410","animals",1
"4411","anime",1
"4412","annalena",1
"4413","annexe",1
"4414","annihilated",1
"4415","annihilation",1
"4416","announce",1
"4417","announces",1
"4418","annoyed",1
"4419","annoys",1
"4420","annual",1
"4421","anonimus",1
"4422","anotherbiden",1
"4423","ansonsten",1
"4424","ansprachejunge",1
"4425","ansteckung",1
"4426","answered",1
"4427","answers",1
"4428","antagonizing",1
"4429","anthologyofbirdsofwarfototeca",1
"4430","antiair",1
"4431","anticipation",1
"4432","antihitler",1
"4433","antikriegsliteratur",1
"4434","antirussian",1
"4435","antisemite",1
"4436","antiship",1
"4437","antiwest",1
"4438","antsy",1
"4439","anxieties",1
"4440","anxious",1
"4441","anyhow",1
"4442","anythingthey",1
"4443","anywayone",1
"4444","anzugreifen",1
"4445","aoc",1
"4446","apane",1
"4447","apartheid",1
"4448","apartments",1
"4449","apeasment",1
"4450","apocolypse",1
"4451","appalling",1
"4452","apparatus",1
"4453","appeals",1
"4454","appeases",1
"4455","appel",1
"4456","applause",1
"4457","applebaums",1
"4458","appreciate",1
"4459","appreciated",1
"4460","approve",1
"4461","approved",1
"4462","aprender",1
"4463","après",1
"4464","apt",1
"4465","aptly",1
"4466","aquila",1
"4467","arabs",1
"4468","arabspring",1
"4469","arc",1
"4470","arch",1
"4471","archaic",1
"4472","architect",1
"4473","architecture",1
"4474","archives",1
"4475","ardua",1
"4476","argentine",1
"4477","argue",1
"4478","argued",1
"4479","argumenten",1
"4480","ariesmars",1
"4481","aristotele",1
"4482","arizona",1
"4483","arkriecher",1
"4484","armaments",1
"4485","armchair",1
"4486","armedconflict",1
"4487","armee",1
"4488","armies",1
"4489","armiesrussia",1
"4490","armored",1
"4491","armory",1
"4492","armour",1
"4493","armsputin",1
"4494","armynftcommumity",1
"4495","armyonly",1
"4496","arnt",1
"4497","aroselord",1
"4498","arrangement",1
"4499","arrangements",1
"4500","arranging",1
"4501","arrepiante",1
"4502","arsenalbut",1
"4503","artcomunity",1
"4504","arteries",1
"4505","articulating",1
"4506","artist",1
"4507","artistsoninstagram",1
"4508","artoftheday",1
"4509","artsakh",1
"4510","artwork",1
"4511","arussiasome",1
"4512","aryans",1
"4513","asapto",1
"4514","asapwhat",1
"4515","asean",1
"4516","ashes",1
"4517","asian",1
"4518","aspirations",1
"4519","assasin",1
"4520","assassination",1
"4521","assembled",1
"4522","assertions",1
"4523","asserts",1
"4524","assesin",1
"4525","assess",1
"4526","assessed",1
"4527","assessing",1
"4528","assetmy",1
"4529","asshats",1
"4530","assholes",1
"4531","assholetake",1
"4532","assholethe",1
"4533","assignment",1
"4534","assignments",1
"4535","assistancewanna",1
"4536","assisted",1
"4537","associate",1
"4538","association",1
"4539","assume",1
"4540","assumptions",1
"4541","assurances",1
"4542","assure",1
"4543","assymatric",1
"4544","astonishing",1
"4545","astra",1
"4546","astronomicalmiss",1
"4547","asymmetric",1
"4548","asymmetrical",1
"4549","ativo",1
"4550","atlantic",1
"4551","atlanticists",1
"4552","atm",1
"4553","atomare",1
"4554","atomic",1
"4555","atomwaffen",1
"4556","atrocious",1
"4557","atrocitiesif",1
"4558","atrocity",1
"4559","attach",1
"4560","attached",1
"4561","attachments",1
"4562","attackthis",1
"4563","attainable",1
"4564","attempted",1
"4565","attend",1
"4566","attitude",1
"4567","attorney",1
"4568","attracted",1
"4569","attraction",1
"4570","attributed",1
"4571","attrition",1
"4572","attritionsee",1
"4573","attrocites",1
"4574","auckland",1
"4575","audiences",1
"4576","aufführt",1
"4577","aufgeatmet",1
"4578","aufgefunden",1
"4579","aufgerüstet",1
"4580","aufklärung",1
"4581","aufregtwir",1
"4582","auftritt",1
"4583","aufzuarbeiten",1
"4584","auge",1
"4585","aujourdhui",1
"4586","aura",1
"4587","ausdas",1
"4588","ausführlich",1
"4589","ausgerechnet",1
"4590","ausgeschlossen",1
"4591","ausgetreten",1
"4592","aushängen",1
"4593","ausland",1
"4594","ausländischer",1
"4595","auslöser",1
"4596","ausreise",1
"4597","ausrüstung",1
"4598","ausschlagworte",1
"4599","ausschliesslich",1
"4600","außenminister",1
"4601","außenministeriumklimaschutz",1
"4602","aussenminsterin",1
"4603","außenpolitischen",1
"4604","außer",1
"4605","äußerungen",1
"4606","austin",1
"4607","austria",1
"4608","auszuführenups",1
"4609","authorised",1
"4610","authoritarianism",1
"4611","authorities",1
"4612","authors",1
"4613","auto",1
"4614","autocrat",1
"4615","autocratic",1
"4616","autonomer",1
"4617","autonomous",1
"4618","autresnoussommesdeshumainsnondesanimauxstopwar",1
"4619","avdiivka",1
"4620","aventurela",1
"4621","avers",1
"4622","avocado",1
"4623","avoids",1
"4624","avoir",1
"4625","avraham",1
"4626","awaaz",1
"4627","awakened",1
"4628","award",1
"4629","awayukrania",1
"4630","aww",1
"4631","axiomatically",1
"4632","axispowerslike",1
"4633","ayaputt",1
"4634","azerbaijan",1
"4635","azov",1
"4636","ba",1
"4637","babiyar",1
"4638","baby",1
"4639","babysitting",1
"4640","babywipes",1
"4641","bacevich",1
"4642","bach",1
"4643","backboris",1
"4644","backgrounder",1
"4645","backhes",1
"4646","backif",1
"4647","backoffrussia",1
"4648","backseat",1
"4649","backwardness",1
"4650","backyardomo",1
"4651","badbut",1
"4652","badif",1
"4653","bags",1
"4654","baiting",1
"4655","baker",1
"4656","balalaika",1
"4657","balances",1
"4658","balancestabilize",1
"4659","balcony",1
"4660","bald",1
"4661","balkanroute",1
"4662","balkansukrainewar",1
"4663","ball",1
"4664","ballsim",1
"4665","bálticos",1
"4666","banana",1
"4667","band",1
"4668","bandage",1
"4669","banderas",1
"4670","banished",1
"4671","banken",1
"4672","bankers",1
"4673","bankrupt",1
"4674","bankrupts",1
"4675","banning",1
"4676","banthebomb",1
"4677","barbarians",1
"4678","barbaric",1
"4679","bardzo",1
"4680","bares",1
"4681","bargaining",1
"4682","barrels",1
"4683","bartholomew",1
"4684","basic",1
"4685","basing",1
"4686","basking",1
"4687","basta",1
"4688","battalion",1
"4689","battered",1
"4690","battlefield",1
"4691","battlefieldthe",1
"4692","battlepass",1
"4693","bbcbreakfast",1
"4694","bbcfbtwitter",1
"4695","bbcs",1
"4696","bbmsara",1
"4697","bcos",1
"4698","beachukraine",1
"4699","bearbock",1
"4700","bearers",1
"4701","bearing",1
"4702","bearish",1
"4703","beast",1
"4704","beaucoup",1
"4705","beautifulukraine",1
"4706","beautifulworld",1
"4707","beauty",1
"4708","becareful",1
"4709","becaus",1
"4710","becoming",1
"4711","bedeckt",1
"4712","bedeutet",1
"4713","bedient",1
"4714","bedrohung",1
"4715","beds",1
"4716","beefed",1
"4717","beeindruckend",1
"4718","beendigung",1
"4719","beerdigung",1
"4720","befehlshaber",1
"4721","befeuerte",1
"4722","beforehe",1
"4723","beforemust",1
"4724","beforeonly",1
"4725","beforethe",1
"4726","beg",1
"4727","beginnenstandwithukraine",1
"4728","beginningmade",1
"4729","beginrussia",1
"4730","beginukraine",1
"4731","beguni",1
"4732","behaved",1
"4733","behavior",1
"4734","behaviour",1
"4735","behest",1
"4736","behindpolish",1
"4737","behindpotentially",1
"4738","beichten",1
"4739","beijingolympics",1
"4740","beispielhafte",1
"4741","beistand",1
"4742","beitragszahlungen",1
"4743","bekundeten",1
"4744","belang",1
"4745","belarusshort",1
"4746","belarusterritories",1
"4747","beleaguered",1
"4748","belgique",1
"4749","believed",1
"4750","believers",1
"4751","believerscant",1
"4752","bellian",1
"4753","belligerence",1
"4754","belligerency",1
"4755","belligerent",1
"4756","belong",1
"4757","belonged",1
"4758","belonging",1
"4759","beloved",1
"4760","below",1
"4761","belt",1
"4762","bemühungen",1
"4763","bend",1
"4764","benevolent",1
"4765","benfica",1
"4766","benign",1
"4767","bennett",1
"4768","bent",1
"4769","beobachten",1
"4770","berater",1
"4771","bereit",1
"4772","bereits",1
"4773","berg",1
"4774","bericht",1
"4775","berichtete",1
"4776","berliner",1
"4777","beschließt",1
"4778","beschossen",1
"4779","beschuldigt",1
"4780","beschwichtigungen",1
"4781","beside",1
"4782","besondere",1
"4783","bestie",1
"4784","bestrong",1
"4785","bestworld",1
"4786","beten",1
"4787","betrachtet",1
"4788","betrag",1
"4789","betray",1
"4790","bets",1
"4791","bewaffnete",1
"4792","bewegende",1
"4793","bewirbt",1
"4794","bewog",1
"4795","bewusst",1
"4796","bewusste",1
"4797","bexley",1
"4798","beziehung",1
"4799","bezirk",1
"4800","bezug",1
"4801","bf",1
"4802","bharat",1
"4803","bi",1
"4804","biased",1
"4805","biases",1
"4806","bible",1
"4807","bidenboom",1
"4808","bidenharris",1
"4809","bidenhe",1
"4810","bidenisafailure",1
"4811","bidenled",1
"4812","bidenomics",1
"4813","bidenpresser",1
"4814","bidenputinukraine",1
"4815","bidensbordercrisis",1
"4816","bidenusnato",1
"4817","bien",1
"4818","bigging",1
"4819","bih",1
"4820","bij",1
"4821","bild",1
"4822","bildung",1
"4823","bilibili",1
"4824","bill",1
"4825","binds",1
"4826","bingo",1
"4827","biological",1
"4828","biology",1
"4829","bioweapons",1
"4830","birdthe",1
"4831","birth",1
"4832","birthplace",1
"4833","bishkek",1
"4834","bißchen",1
"4835","bitches",1
"4836","bitcoinon",1
"4837","bitte",1
"4838","bj",1
"4839","blacklivesmatter",1
"4840","blackmailed",1
"4841","blackmailingthe",1
"4842","blacks",1
"4843","blah",1
"4844","blair",1
"4845","blameno",1
"4846","blameplease",1
